Entity ID,Friendly Name,State,Unit,Device Class,State Class,Icon,Last Updated,Last Changed,Domain,Integration,Restored,Supported Features
sensor.deyeinvertermaster_grid_external_current_l1,DeyeInverterMaster Grid External Current L1,3.82999992370605,A,current,measurement,N/A,2025-10-02T15:38:53.081470+00:00,2025-10-02T15:38:53.081470+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_external_current_l2,DeyeInverterMaster Grid External Current L2,0.0,A,current,measurement,N/A,2025-10-02T15:07:52.099159+00:00,2025-10-02T15:07:52.099159+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_output_current_l1,DeyeInverterMaster Inverter Output Current L1,4.59999990463257,A,current,measurement,N/A,2025-10-02T15:39:01.089809+00:00,2025-10-02T15:39:01.089809+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_output_current_l2,DeyeInverterMaster Inverter Output Current L2,0.0,A,current,measurement,N/A,2025-10-02T15:07:52.119032+00:00,2025-10-02T15:07:52.119032+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_load_current_l1,DeyeInverterMaster Load Current L1,8.32999992370605,A,current,measurement,N/A,2025-10-02T15:39:01.220453+00:00,2025-10-02T15:39:01.220453+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_load_current_l2,DeyeInverterMaster Load Current L2,0.0,A,current,measurement,N/A,2025-10-02T15:07:52.141180+00:00,2025-10-02T15:07:52.141180+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_battery_output_current,DeyeInverterMaster Battery Output Current,16.0900001525879,A,current,measurement,N/A,2025-10-02T15:39:01.401718+00:00,2025-10-02T15:39:01.401718+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_battery_temperature,DeyeInverterMaster Battery Temperature,25.1000003814697,°C,temperature,measurement,N/A,2025-10-02T15:20:29.980460+00:00,2025-10-02T15:20:29.980460+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_temperature_dc_transformer,DeyeInverterMaster Temperature DC Transformer,50.0,°C,temperature,measurement,N/A,2025-10-02T15:37:49.255717+00:00,2025-10-02T15:37:49.255717+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_temperature_ac_transformer,DeyeInverterMaster Temperature AC Transformer,46.7000007629395,°C,temperature,measurement,N/A,2025-10-02T15:37:49.257798+00:00,2025-10-02T15:37:49.257798+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_grid_import_buy,DeyeInverterMaster Summary Day Grid Import(Buy),11.4000005722046,kWh,energy,total_increasing,N/A,2025-10-02T15:07:52.186779+00:00,2025-10-02T15:07:52.186779+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_month_grid_delta,DeyeInverterMaster Summary Month Grid Delta,29.3000011444092,kWh,energy,total_increasing,N/A,2025-10-02T15:34:56.811036+00:00,2025-10-02T15:34:56.811036+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_month_grid_import_buy,DeyeInverterMaster Summary Month Grid Import(Buy),5.69999885559082,kWh,energy,total_increasing,N/A,2025-10-02T15:34:59.622030+00:00,2025-10-02T15:34:59.622030+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_grid_export_sell,DeyeInverterMaster Summary Day Grid Export(Sell),0.0,kWh,energy,total_increasing,N/A,2025-10-02T15:07:52.216409+00:00,2025-10-02T15:07:52.216409+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_load,DeyeInverterMaster Summary Day Load,24.0,kWh,energy,total_increasing,N/A,2025-10-02T15:34:57.171016+00:00,2025-10-02T15:34:57.171016+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_month_load,DeyeInverterMaster Summary Month Load,35.0,kWh,energy,total_increasing,N/A,2025-10-02T15:34:56.798978+00:00,2025-10-02T15:34:56.798978+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_year_load,DeyeInverterMaster Summary Year Load,0.0350000001490116,MWh,energy,total_increasing,N/A,2025-10-02T15:34:57.172239+00:00,2025-10-02T15:34:57.172239+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_pv,DeyeInverterMaster Summary Day PV,34.2000007629395,kWh,energy,total_increasing,N/A,2025-10-02T15:38:33.336004+00:00,2025-10-02T15:38:33.336004+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_month_pv,DeyeInverterMaster Summary Month PV,47.2000007629395,kWh,energy,total_increasing,N/A,2025-10-02T15:38:32.785800+00:00,2025-10-02T15:38:32.785800+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_year_pv,DeyeInverterMaster Summary Year PV,0.0471999980509281,MWh,energy,total_increasing,N/A,2025-10-02T15:38:32.814228+00:00,2025-10-02T15:38:32.814228+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_battery_charge,DeyeInverterMaster Summary Day Battery Charge,17.7000007629395,kWh,energy,total_increasing,N/A,2025-10-02T15:09:44.807209+00:00,2025-10-02T15:09:44.807209+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_battery_discharge,DeyeInverterMaster Summary Day Battery Discharge,1.70000004768372,kWh,energy,total_increasing,N/A,2025-10-02T15:34:56.837781+00:00,2025-10-02T15:34:56.837781+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_output_power,DeyeInverterMaster Inverter Output Power,1093.0,W,power,N/A,N/A,2025-10-02T15:39:01.181027+00:00,2025-10-02T15:39:01.181027+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_output_power_l1,DeyeInverterMaster Inverter Output Power L1,1093.0,W,power,N/A,N/A,2025-10-02T15:39:01.172220+00:00,2025-10-02T15:39:01.172220+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_output_power_l2,DeyeInverterMaster Inverter Output Power L2,0.0,W,power,N/A,N/A,2025-10-02T15:07:52.325280+00:00,2025-10-02T15:07:52.325280+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_rated_power,DeyeInverterMaster Inverter Rated Power,8000.0,W,power,N/A,N/A,2025-10-02T15:07:52.336726+00:00,2025-10-02T15:07:52.336726+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_aux_energy,DeyeInverterMaster Summary Day Aux Energy,0.0,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:07:52.344663+00:00,2025-10-02T15:07:52.344663+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_pv1,DeyeInverterMaster Summary Day PV1,18.6765613555908,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:39:01.319986+00:00,2025-10-02T15:39:01.319986+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_pv2,DeyeInverterMaster Summary Day PV2,15.4806041717529,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:39:01.336052+00:00,2025-10-02T15:39:01.336052+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_pv3,DeyeInverterMaster Summary Day PV3,0.0,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:07:52.375608+00:00,2025-10-02T15:07:52.375608+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_day_pv4,DeyeInverterMaster Summary Day PV4,0.0,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:07:52.382636+00:00,2025-10-02T15:07:52.382636+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_wifi_ip_address,DeyeInverterMaster Wifi IP Address,192.168.1.107,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.497978+00:00,2025-10-02T15:07:52.497978+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_wifi_logger_ssid,DeyeInverterMaster Wifi logger SSID,Barkie 2.4G,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.504712+00:00,2025-10-02T15:07:52.504712+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_wifi_logger_mac,DeyeInverterMaster Wifi logger MAC,7E:DA:88:CB:53:30,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.516746+00:00,2025-10-02T15:07:52.516746+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_wifi_mdns_name,DeyeInverterMaster Wifi mDNS Name,invertermaster.local,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.546623+00:00,2025-10-02T15:07:52.546623+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_system_state,DeyeInverterMaster Inverter System State,normal,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.566128+00:00,2025-10-02T15:07:52.566128+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_serial_number,DeyeInverterMaster Inverter Serial Number,2305148809,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.589160+00:00,2025-10-02T15:07:52.589160+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_warning,DeyeInverterMaster Inverter Warning,000000000000000000000000,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.617751+00:00,2025-10-02T15:07:52.617751+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_fault,DeyeInverterMaster Inverter fault,0000000000000000,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.645086+00:00,2025-10-02T15:07:52.645086+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_remote_lock,DeyeInverterMaster Inverter remote lock,00ff,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.673850+00:00,2025-10-02T15:07:52.673850+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_time,DeyeInverterMaster Inverter time,2025-10-02 17:38:23,N/A,N/A,N/A,mdi:clipboard-clock-outline,2025-10-02T15:38:32.686246+00:00,2025-10-02T15:38:32.686246+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_wifi_logger_firmware_function,DeyeInverterMaster Wifi Logger Firmware Function,Master,N/A,N/A,N/A,N/A,2025-10-02T15:07:52.769320+00:00,2025-10-02T15:07:52.769320+00:00,sensor,N/A,False,N/A
sensor.cpu_speed,CPU Speed,2.48,GHz,frequency,N/A,N/A,2025-10-02T15:37:50.368920+00:00,2025-10-02T15:37:50.368920+00:00,sensor,N/A,False,N/A
sensor.sonoff_a4800986dd_temperature,Bedroom Temperature/Humidity Sensor Temperature,27.39,°C,temperature,measurement,N/A,2025-10-02T15:15:07.049308+00:00,2025-10-02T15:15:07.049308+00:00,sensor,N/A,False,N/A
sensor.sonoff_a4800986dd_humidity,Bedroom Temperature/Humidity Sensor Humidity,45.68,%,humidity,measurement,N/A,2025-10-02T15:37:08.590183+00:00,2025-10-02T15:37:08.590183+00:00,sensor,N/A,False,N/A
sensor.sonoff_a4800986dd_battery,Bedroom Temperature/Humidity Sensor Battery,77,%,battery,measurement,N/A,2025-10-02T15:07:48.269680+00:00,2025-10-02T15:07:48.269680+00:00,sensor,N/A,False,N/A
sensor.sonoff_a4800986e6_battery,Front Door Motion Sensor Battery,8,%,battery,measurement,N/A,2025-10-02T15:24:49.382748+00:00,2025-10-02T15:24:49.382748+00:00,sensor,N/A,False,N/A
sensor.sonoff_a48008e4cc_temperature,Power Room Temperature/Humidity Sensor Temperature,27.41,°C,temperature,measurement,N/A,2025-10-02T15:12:58.554839+00:00,2025-10-02T15:12:58.554839+00:00,sensor,N/A,False,N/A
sensor.sonoff_a48008e4cc_humidity,Power Room Temperature/Humidity Sensor Humidity,42.89,%,humidity,measurement,N/A,2025-10-02T15:07:48.271191+00:00,2025-10-02T15:07:48.271191+00:00,sensor,N/A,False,N/A
sensor.sonoff_a48008e4cc_battery,Power Room Temperature/Humidity Sensor Battery,100,%,battery,measurement,N/A,2025-10-02T15:07:48.271672+00:00,2025-10-02T15:07:48.271672+00:00,sensor,N/A,False,N/A
sensor.sonoff_10002a5897_rssi,Device2a5897 RSSI,-64,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.272232+00:00,2025-10-02T15:07:48.272232+00:00,sensor,N/A,False,N/A
sensor.sonoff_a4800e446e_battery,SNZB-05P Battery,100,%,battery,measurement,N/A,2025-10-02T15:07:48.272734+00:00,2025-10-02T15:07:48.272734+00:00,sensor,N/A,False,N/A
sensor.sonoff_a48005596e_battery,Gang Motion Sensor Battery,unavailable,%,battery,measurement,N/A,2025-10-02T15:07:48.273183+00:00,2025-10-02T15:07:48.273183+00:00,sensor,N/A,False,N/A
sensor.sonoff_a4800d7025_battery,Back Door Sensor Battery,37,%,battery,measurement,N/A,2025-10-02T15:24:48.439931+00:00,2025-10-02T15:24:48.439931+00:00,sensor,N/A,False,N/A
sensor.sonoff_a480098890_battery,Front Door Sensor Battery,78,%,battery,measurement,N/A,2025-10-02T15:24:48.135615+00:00,2025-10-02T15:24:48.135615+00:00,sensor,N/A,False,N/A
sensor.sonoff_100148ec9b_rssi,RFBridge433 RSSI,unavailable,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.276272+00:00,2025-10-02T15:07:48.276272+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023e2383_rssi,ZBBridge-P RSSI,-31,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.276822+00:00,2025-10-02T15:07:48.276822+00:00,sensor,N/A,False,N/A
sensor.sonoff_100040424b_rssi,SONOFF Alarm RSSI,-68,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.277348+00:00,2025-10-02T15:07:48.277348+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000fd4860_battery_voltage,Salon Front Door Sensor Battery Voltage,3.031,V,voltage,measurement,N/A,2025-10-02T15:08:47.024968+00:00,2025-10-02T15:08:47.024968+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000fd4860_rssi,Salon Front Door Sensor RSSI,-94,dBm,signal_strength,measurement,N/A,2025-10-02T15:08:47.026481+00:00,2025-10-02T15:08:47.026481+00:00,sensor,N/A,False,N/A
sensor.sonoff_100150e8d2_battery_voltage,Braai Door Sensor Battery Voltage,2.333,V,voltage,measurement,N/A,2025-10-02T15:07:48.278925+00:00,2025-10-02T15:07:48.278925+00:00,sensor,N/A,False,N/A
sensor.sonoff_100150e8d2_rssi,Braai Door Sensor RSSI,unavailable,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.279361+00:00,2025-10-02T15:07:48.279361+00:00,sensor,N/A,False,N/A
sensor.sonoff_100150eae4_battery_voltage,Garage Mid Door Sensor Battery Voltage,2.95,V,voltage,measurement,N/A,2025-10-02T15:15:52.683785+00:00,2025-10-02T15:15:52.683785+00:00,sensor,N/A,False,N/A
sensor.sonoff_100150eae4_rssi,Garage Mid Door Sensor RSSI,-87,dBm,signal_strength,measurement,N/A,2025-10-02T15:15:52.685403+00:00,2025-10-02T15:15:52.685403+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a40_rssi,Study AirCon Plug RSSI,-72,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.282174+00:00,2025-10-02T15:07:48.282174+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a40_current,Study AirCon Plug Current,0.0,A,current,measurement,N/A,2025-10-02T15:07:48.283685+00:00,2025-10-02T15:07:48.283685+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a40_power,Study AirCon Plug Power,0.0,W,power,measurement,N/A,2025-10-02T15:07:48.284648+00:00,2025-10-02T15:07:48.284648+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a40_voltage,Study AirCon Plug Voltage,244.41,V,voltage,measurement,N/A,2025-10-02T15:07:48.285333+00:00,2025-10-02T15:07:48.285333+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a40_energy,Study AirCon Plug Energy,0.0,kWh,energy,total_increasing,N/A,2025-10-02T15:08:18.921012+00:00,2025-10-02T15:08:18.921012+00:00,sensor,N/A,False,N/A
sensor.sonoff_1002357bda_battery,5 Door Battery,unavailable,%,battery,measurement,N/A,2025-10-02T15:07:48.286417+00:00,2025-10-02T15:07:48.286417+00:00,sensor,N/A,False,N/A
sensor.sonoff_1002357bda_rssi,5 Door RSSI,unavailable,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.286946+00:00,2025-10-02T15:07:48.286946+00:00,sensor,N/A,False,N/A
sensor.sonoff_1002357619_battery,Study Window 1 Battery,unavailable,%,battery,measurement,N/A,2025-10-02T15:07:48.287343+00:00,2025-10-02T15:07:48.287343+00:00,sensor,N/A,False,N/A
sensor.sonoff_1002357619_rssi,Study Window 1 RSSI,unavailable,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.289866+00:00,2025-10-02T15:07:48.289866+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a5d_rssi,Fan Plug RSSI,-68,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.290787+00:00,2025-10-02T15:07:48.290787+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a5d_current,Fan Plug Current,0.0,A,current,measurement,N/A,2025-10-02T15:07:48.291370+00:00,2025-10-02T15:07:48.291370+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a5d_power,Fan Plug Power,0.0,W,power,measurement,N/A,2025-10-02T15:07:48.291947+00:00,2025-10-02T15:07:48.291947+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a5d_voltage,Fan Plug Voltage,243.96,V,voltage,measurement,N/A,2025-10-02T15:07:48.292611+00:00,2025-10-02T15:07:48.292611+00:00,sensor,N/A,False,N/A
sensor.sonoff_10023b8a5d_energy,Fan Plug Energy,0.0,kWh,energy,total_increasing,N/A,2025-10-02T15:08:19.399843+00:00,2025-10-02T15:08:19.399843+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd865e_rssi,Inverter Power Room RSSI,-50,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.293770+00:00,2025-10-02T15:07:48.293770+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd865e_current,Inverter Power Room Current,0.25,A,current,measurement,N/A,2025-10-02T15:38:48.202434+00:00,2025-10-02T15:38:48.202434+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd865e_power,Inverter Power Room Power,31.21,W,power,measurement,N/A,2025-10-02T15:38:48.204733+00:00,2025-10-02T15:38:48.204733+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd865e_voltage,Inverter Power Room Voltage,242.34,V,voltage,measurement,N/A,2025-10-02T15:38:48.209370+00:00,2025-10-02T15:38:48.209370+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd865e_energy,Inverter Power Room Energy,0.54,kWh,energy,total_increasing,N/A,2025-10-02T15:28:19.550316+00:00,2025-10-02T15:28:19.550316+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000404240_rssi,Unknown RSSI,-74,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.298460+00:00,2025-10-02T15:07:48.298460+00:00,sensor,N/A,False,N/A
sensor.sonoff_10015ac372_rssi,LivingArea Lights RSSI,-63,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.299106+00:00,2025-10-02T15:07:48.299106+00:00,sensor,N/A,False,N/A
sensor.sonoff_10015786b8_rssi,Enrico Area Lights RSSI,-54,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.299618+00:00,2025-10-02T15:07:48.299618+00:00,sensor,N/A,False,N/A
sensor.sonoff_100091ce3e_rssi,Backyard lights RSSI,-83,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.300124+00:00,2025-10-02T15:07:48.300124+00:00,sensor,N/A,False,N/A
sensor.sonoff_1001076ca1_rssi,Back Yard Lights RSSI,-63,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.300609+00:00,2025-10-02T15:07:48.300609+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000f9d186_rssi,Loadshedder RSSI,-51,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.301214+00:00,2025-10-02T15:07:48.301214+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8652_rssi,Available Empty RSSI,unavailable,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.301729+00:00,2025-10-02T15:07:48.301729+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8652_current,Available Empty Current,unavailable,A,current,measurement,N/A,2025-10-02T15:07:48.302204+00:00,2025-10-02T15:07:48.302204+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8652_power,Available Empty Power,unavailable,W,power,measurement,N/A,2025-10-02T15:07:48.304419+00:00,2025-10-02T15:07:48.304419+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8652_voltage,Available Empty Voltage,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:48.305215+00:00,2025-10-02T15:07:48.305215+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8652_energy,Available Empty Energy,unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:48.305728+00:00,2025-10-02T15:07:48.305728+00:00,sensor,N/A,False,N/A
sensor.sonoff_1001e17c4d_rssi,Garage Door RSSI,unavailable,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.307462+00:00,2025-10-02T15:07:48.307462+00:00,sensor,N/A,False,N/A
sensor.sonoff_1001e75f9e_rssi,Front Gate RSSI,unavailable,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.308117+00:00,2025-10-02T15:07:48.308117+00:00,sensor,N/A,False,N/A
sensor.sonoff_10011a0eb6_rssi,ZBBridge RSSI,-77,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.309151+00:00,2025-10-02T15:07:48.309151+00:00,sensor,N/A,False,N/A
sensor.sonoff_100156c56b_temperature,NSPanel Temperature,22.2,°C,temperature,measurement,N/A,2025-10-02T15:07:48.310131+00:00,2025-10-02T15:07:48.310131+00:00,sensor,N/A,False,N/A
sensor.sonoff_100156c56b_outdoor_temp,NSPanel Outdoor Temp,29,°C,temperature,measurement,N/A,2025-10-02T15:07:48.310835+00:00,2025-10-02T15:07:48.310835+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8649_rssi,Freezer Garage Centre RSSI,-62,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.311464+00:00,2025-10-02T15:07:48.311464+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8649_current,Freezer Garage Centre Current,0.89,A,current,measurement,N/A,2025-10-02T15:07:48.313399+00:00,2025-10-02T15:07:48.313399+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8649_power,Freezer Garage Centre Power,122.71,W,power,measurement,N/A,2025-10-02T15:38:48.839982+00:00,2025-10-02T15:38:48.839982+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8649_voltage,Freezer Garage Centre Voltage,239.82,V,voltage,measurement,N/A,2025-10-02T15:38:48.840587+00:00,2025-10-02T15:38:48.840587+00:00,sensor,N/A,False,N/A
sensor.sonoff_1000cd8649_energy,Freezer Garage Centre Energy,1.67,kWh,energy,total_increasing,N/A,2025-10-02T15:35:49.785380+00:00,2025-10-02T15:35:49.785380+00:00,sensor,N/A,False,N/A
sensor.sonoff_10009ce3f9_rssi,Pool Pump RSSI,-91,dBm,signal_strength,measurement,N/A,2025-10-02T15:07:48.315964+00:00,2025-10-02T15:07:48.315964+00:00,sensor,N/A,False,N/A
